event,scoreNode,startDateScoreNode,nameScoreNode,locationTypeScoreNode,postalCodeScoreNode,locationSameAsScoreNode,urlScoreNode,additionalTypeScoreNode,descriptionScoreNode,imageUrlScoreNode,organizerTypeScoreNode,organizerSameAsScoreNode,performerTypeScoreNode,performerSameAsScoreNode,offerTypeScoreNode,offerUrlScoreNode,addressTypeScoreNode,streetAddressScoreNode,addressLocalityScoreNode,addressRegionScoreNode,addressCountryScoreNode,endDateScoreNode,eventStatusScoreNode,eventAttendanceModeScoreNode,doorTimeScoreNode,durationScoreNode,mainEntityOfPageUrlScoreNode,scorePercent,score,event_type,name
https://burlingtonpac.ca/temporary/f5df3768-b2a0-43f3-bdc1-6a1dfb3fc4ae,_:b4,12,8,8,4,0,0,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,0,1,86.95652173913043478260869565217391305,62,http://schema.org/Event,ENSEMBLE VIVANT: Bach to Piazzolla - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/f5df3768-b2a0-43f3-bdc1-6a1dfb3fc4ae,_:b4,12,8,8,4,4,0,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,0,1,86.95652173913043478260869565217391305,62,http://schema.org/Event,ENSEMBLE VIVANT: Bach to Piazzolla - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/66e55cd7-2245-4c02-92a3-c2084d2df8da,_:b5,12,8,8,4,0,0,0,2,2,0,0,0,0,2,2,1,1,1,1,1,0,1,1,0,0,1,78.26086956521739130434782608695652175,54,http://schema.org/Event,Associated Male Choruses of Ontario - YOU HAVE VOICE-MALE! - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/650f0b56-13e3-4458-b66e-5f151c7333c1,_:b6,12,8,8,4,0,0,0,2,2,0,0,0,0,2,2,1,1,1,1,1,0,1,1,0,0,1,78.26086956521739130434782608695652175,54,http://schema.org/Event,Premiere Dance Presents: An Evening with the Stars - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/5ce85a57-4bd0-4d78-92c4-1e9ea03efe39,_:b7,12,8,8,4,0,0,0,2,2,0,0,2,0,2,2,1,1,1,1,1,0,1,1,0,0,1,80.43478260869565217391304347826086955,56,http://schema.org/Event,Paquette Productions: Motown Soul - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/e7b9617d-8f07-4cb4-8a23-2fe646293210,_:b8,12,8,8,4,4,0,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,0,0,0,0,1,84.7826086956521739130434782608695652,60,http://schema.org/Event,The Sound of Music Festival - Burlington - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/d8055a3a-ad25-491c-b5a4-597eb54c7cdd,_:b9,12,8,8,4,0,0,0,2,2,0,0,2,0,2,2,1,1,1,1,1,0,1,1,0,0,1,80.43478260869565217391304347826086955,56,http://schema.org/Event,"BURLINGTON FOOTNOTES: Gotta SING, Gotta DANCE! - The Burlington Performing Arts Centre"
https://burlingtonpac.ca/temporary/d84ee99f-0930-4611-bb3a-cb0ef6d7dfb0,_:c0,12,8,8,4,0,0,0,2,2,0,0,0,0,2,2,1,1,1,1,1,0,1,1,0,0,1,78.26086956521739130434782608695652175,54,http://schema.org/Event,BURLINGTON STUDENT THEATRE: FAME - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/c9b39f5b-b312-4192-8ee8-48bbe4539aa2,_:c1,12,8,8,4,0,0,0,2,2,0,0,0,0,2,2,1,1,1,1,1,0,1,1,0,0,1,78.26086956521739130434782608695652175,54,http://schema.org/Event,BURLINGTON STUDENT THEATRE: FOOTLOOSE - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/1fc01960-7c5c-415e-b984-c0bae2f49571,_:c2,12,8,8,4,0,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,1,0,0,1,82.6086956521739130434782608695652174,58,http://schema.org/Event,Burlington Symphony Orchestra: Music of Thanksgiving - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/1fc01960-7c5c-415e-b984-c0bae2f49571,_:c2,12,8,8,4,0,0,0,2,2,0,0,2,0,2,2,1,1,1,1,1,0,1,1,0,0,1,82.6086956521739130434782608695652174,58,http://schema.org/Event,Burlington Symphony Orchestra: Music of Thanksgiving - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/1fc01960-7c5c-415e-b984-c0bae2f49571,_:c2,12,8,8,4,0,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,1,0,0,1,80.43478260869565217391304347826086955,58,http://schema.org/Event,Burlington Symphony Orchestra: Music of Thanksgiving - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/1fc01960-7c5c-415e-b984-c0bae2f49571,_:c2,12,8,8,4,0,0,0,2,2,0,0,2,0,2,2,1,1,1,1,1,0,1,1,0,0,1,80.43478260869565217391304347826086955,58,http://schema.org/Event,Burlington Symphony Orchestra: Music of Thanksgiving - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/1fc01960-7c5c-415e-b984-c0bae2f49571,_:c2,12,8,8,4,0,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,1,0,0,1,82.6086956521739130434782608695652174,56,http://schema.org/Event,Burlington Symphony Orchestra: Music of Thanksgiving - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/1fc01960-7c5c-415e-b984-c0bae2f49571,_:c2,12,8,8,4,0,0,0,2,2,0,0,2,0,2,2,1,1,1,1,1,0,1,1,0,0,1,82.6086956521739130434782608695652174,56,http://schema.org/Event,Burlington Symphony Orchestra: Music of Thanksgiving - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/1fc01960-7c5c-415e-b984-c0bae2f49571,_:c2,12,8,8,4,0,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,1,0,0,1,80.43478260869565217391304347826086955,56,http://schema.org/Event,Burlington Symphony Orchestra: Music of Thanksgiving - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/1fc01960-7c5c-415e-b984-c0bae2f49571,_:c2,12,8,8,4,0,0,0,2,2,0,0,2,0,2,2,1,1,1,1,1,0,1,1,0,0,1,80.43478260869565217391304347826086955,56,http://schema.org/Event,Burlington Symphony Orchestra: Music of Thanksgiving - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/fc4a3f76-038c-4e06-ae58-a48252894081,_:c3,12,8,8,4,0,0,0,2,2,0,0,0,0,2,2,1,1,1,1,1,0,1,1,0,0,1,78.26086956521739130434782608695652175,54,http://schema.org/Event,TVB Productions: ICONS - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/d45eb163-827c-4f6d-bdc8-c5d23e6ae7a5,_:c4,12,8,8,4,0,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,1,0,0,1,82.6086956521739130434782608695652174,58,http://schema.org/Event,Burlington Symphony Orchestra: Ravel - Celebrating an Icon - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/04aff077-63b1-47b5-bf52-1992443eb22a,_:c5,12,8,8,4,0,0,0,2,2,0,0,0,0,2,2,1,1,1,1,1,0,1,1,0,0,1,78.26086956521739130434782608695652175,54,http://schema.org/Event,TVB Productions: Wonderful World of Christmas - Graceland Edition - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/5663c57b-6508-424e-9ca5-e559ba8af876,_:c6,12,8,8,4,0,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,1,0,0,1,82.6086956521739130434782608695652174,58,http://schema.org/Event,Burlington Symphony Orchestra: Christmas is for Kids - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/df095122-3a65-435b-aeef-e0d1323f9089,_:c7,12,8,8,4,0,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,1,0,0,1,82.6086956521739130434782608695652174,58,http://schema.org/Event,Burlington Symphony Orchestra: A Christmas Spectacular - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/2610bba4-88f4-42f3-9c78-bbff0f683096,_:c8,12,8,8,4,0,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,1,0,0,1,82.6086956521739130434782608695652174,58,http://schema.org/Event,Burlington Symphony Orchestra: Nordic Echoes - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/1604a64e-4764-4e75-a956-7f4ecbbddd70,_:c9,12,8,8,4,0,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,1,0,0,1,82.6086956521739130434782608695652174,58,http://schema.org/Event,Burlington Symphony Orchestra: Mozart Requiem - The Burlington Performing Arts Centre
https://burlingtonpac.ca/temporary/7552708d-a486-43e1-8ba9-40f123e5c05c,_:d0,12,8,8,4,0,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,1,0,0,1,82.6086956521739130434782608695652174,58,http://schema.org/Event,Burlington Symphony Orchestra: Movies at the Symphony - The Burlington Performing Arts Centre
