event,scoreNode,startDateScoreNode,nameScoreNode,locationTypeScoreNode,postalCodeScoreNode,locationSameAsScoreNode,urlScoreNode,additionalTypeScoreNode,descriptionScoreNode,imageUrlScoreNode,organizerTypeScoreNode,organizerSameAsScoreNode,performerTypeScoreNode,performerSameAsScoreNode,offerTypeScoreNode,offerUrlScoreNode,addressTypeScoreNode,streetAddressScoreNode,addressLocalityScoreNode,addressRegionScoreNode,addressCountryScoreNode,endDateScoreNode,eventStatusScoreNode,eventAttendanceModeScoreNode,doorTimeScoreNode,durationScoreNode,mainEntityOfPageUrlScoreNode,scorePercent,score,event_type,name
https://www.centredesarts.ca/temporary/efe164ed-6cf7-4e85-98c4-775b9b0feba7,_:b0,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Pierre-Luc Pomerleau
https://www.centredesarts.ca/temporary/ea1ac80d-7494-4831-ab59-f4aaeda28774,_:b1,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Louis T
https://www.centredesarts.ca/temporary/5447595f-96c7-4c7a-9a4e-cb406ee2955f,_:b2,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Kadanse par les Loisirs La Providence
https://www.centredesarts.ca/temporary/ff178ed0-fef3-4dfb-ac76-c10a22747f97,_:b3,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Les finissants de l'École nationale de l'humour / Cuvée 2025
https://www.centredesarts.ca/temporary/66e94eaa-21a5-4e49-9262-9a6bacdcfd87,_:b4,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Dan Bigras
https://www.centredesarts.ca/temporary/c18a062d-08ec-40db-acc0-df4d733bd6ac,_:b5,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Messmer
https://www.centredesarts.ca/temporary/8b3ce5ed-8f18-4d9c-b581-f4e818061eda,_:b6,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Anthony Kavanagh
https://www.centredesarts.ca/temporary/54afefae-9099-456f-b249-c4fe182ca96a,_:b7,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Ensemble vocal les Porte-Bonheur
https://www.centredesarts.ca/temporary/cf52e688-325c-446f-adcf-ee998311548b,_:b8,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Rita Baga
https://www.centredesarts.ca/temporary/58d1c6a9-8313-44e4-b0ad-0d3f6af7caea,_:b9,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Le dîner de cons
https://www.centredesarts.ca/temporary/92016d4f-27ec-4907-ba36-18710ad06033,_:c0,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Le dîner de cons
https://www.centredesarts.ca/temporary/4392ea6e-608a-4493-8c16-15c11a6e1ba0,_:c1,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Le dîner de cons
https://www.centredesarts.ca/temporary/48982227-23d6-4a36-84d4-d90d030ef1f7,_:c2,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,JF Otis
https://www.centredesarts.ca/temporary/14359bb9-84fe-4f79-ad0b-9d49f44c339b,_:c3,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,José Gaudet
https://www.centredesarts.ca/temporary/f631fb9e-ced8-4276-a4e8-bc00ffb6a8ed,_:c4,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Martin Vachon
https://www.centredesarts.ca/temporary/f8ff996e-f7d4-4153-8be7-709555e012db,_:c5,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Dominic Paquet
https://www.centredesarts.ca/temporary/e90fdf48-0b7e-4f2f-984a-a2294570dc8f,_:c6,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Pierre Hébert
https://www.centredesarts.ca/temporary/e2fac6cc-7c10-4562-9298-b6254add512e,_:c7,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Pierre Hébert
https://www.centredesarts.ca/temporary/6e8e0df5-a2bb-45c9-b469-660637a6c35e,_:c8,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Guy Bélanger
https://www.centredesarts.ca/temporary/01b14f5f-7ac5-4ac9-a04d-ed2c8a961891,_:c9,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Pierre-Yves Roy-Desmarais
https://www.centredesarts.ca/temporary/5729a42b-d4c6-43a8-93ce-246b37ee9385,_:d0,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Jérémy Demay
https://www.centredesarts.ca/temporary/e11c0d00-e2db-47eb-bf4d-c7d61499f792,_:d1,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Pierre-Yves Roy-Desmarais
https://www.centredesarts.ca/temporary/2bee86dc-8218-4acd-b7e7-cff7ae1ed882,_:d2,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Fallait pas dire ça !
https://www.centredesarts.ca/temporary/b5a2726f-98fa-499c-8c7a-fea6e7ffb8e8,_:d3,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Fallait pas dire ça !
https://www.centredesarts.ca/temporary/9b49f531-3e46-495c-807e-804e8c02a31d,_:d4,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Fallait pas dire ça !
https://www.centredesarts.ca/temporary/48bec979-dc8f-4470-82a6-375148bf0d9d,_:d5,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Fallait pas dire ça !
https://www.centredesarts.ca/temporary/12f44685-f3b3-47c3-86ba-424b41680692,_:d6,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Fallait pas dire ça !
https://www.centredesarts.ca/temporary/f1c967cf-3fee-40c4-be2d-aa485f38029f,_:d7,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Fallait pas dire ça !
https://www.centredesarts.ca/temporary/45517944-6a1b-4888-8be4-3e40d10b1387,_:d8,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Fallait pas dire ça !
https://www.centredesarts.ca/temporary/486f0110-fa08-4b25-ab4a-5812a9114aaa,_:d9,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Fallait pas dire ça !
https://www.centredesarts.ca/temporary/6c68d08a-5f6b-4680-85b3-d473a1515ab1,_:e0,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Rosalie Vaillancourt
https://www.centredesarts.ca/temporary/e6196c0d-fb76-41f6-9ed9-6e4126b18b44,_:e1,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Guillaume Pineault
https://www.centredesarts.ca/temporary/074f1f60-e2d9-469c-9210-da8f937f8e71,_:e2,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Laurent Paquin
https://www.centredesarts.ca/temporary/6e51a31b-6d73-4e7f-a381-0f9ed5bd8d86,_:e3,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Laurent Paquin
https://www.centredesarts.ca/temporary/2f97adbe-0fb3-49ca-8c2e-d472e0bfdc05,_:e4,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,2Frères
https://www.centredesarts.ca/temporary/5cffe9aa-3003-4d31-8622-a0b5df21751f,_:e5,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Simon Delisle
https://www.centredesarts.ca/temporary/b0814f32-3ec8-4044-9840-c547d488fc8d,_:e6,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,François Bellefeuille
https://www.centredesarts.ca/temporary/ea635e44-cdc1-4284-ad11-93c8c62e98c3,_:e7,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Sylvain Cossette
https://www.centredesarts.ca/temporary/fa7f1f54-3736-4020-999e-189da0676420,_:e8,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Sylvain Cossette
https://www.centredesarts.ca/temporary/1ded8a3e-1426-4958-bf13-e5a6030e766a,_:e9,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Sylvain Cossette
https://www.centredesarts.ca/temporary/cefb6f89-9654-4ab1-90f9-b5e6eb7fe28d,_:f0,12,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53.26086956521739130434782608695652175,31,http://schema.org/Event,Viviane Audet
https://www.centredesarts.ca/temporary/6df29325-9027-4e41-8b86-3e0b7f047d29,_:f1,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Mario Tessier
https://www.centredesarts.ca/temporary/214c210f-7bc3-46ff-9478-686c3199e615,_:f2,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Claude Dubois
https://www.centredesarts.ca/temporary/bd7d6aa6-9dff-4a51-9189-ff00e31f0cd8,_:f3,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Claude Dubois
https://www.centredesarts.ca/temporary/a264694c-c689-4fba-8511-e4e6f2ba630c,_:f4,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Mégan Brouillard
https://www.centredesarts.ca/temporary/e116e770-e0ed-4500-9802-299b4a8dcebe,_:f5,12,8,8,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66.3043478260869565217391304347826087,43,http://schema.org/Event,Christian Marc Gendron
