event,scoreNode,startDateScoreNode,nameScoreNode,locationTypeScoreNode,postalCodeScoreNode,locationSameAsScoreNode,urlScoreNode,additionalTypeScoreNode,descriptionScoreNode,imageUrlScoreNode,organizerTypeScoreNode,organizerSameAsScoreNode,performerTypeScoreNode,performerSameAsScoreNode,offerTypeScoreNode,offerUrlScoreNode,addressTypeScoreNode,streetAddressScoreNode,addressLocalityScoreNode,addressRegionScoreNode,addressCountryScoreNode,endDateScoreNode,eventStatusScoreNode,eventAttendanceModeScoreNode,doorTimeScoreNode,durationScoreNode,mainEntityOfPageUrlScoreNode,scorePercent,score,event_type,name
https://calendar.sandersoncentre.ca/temporary/8cb481a0-fa98-414b-ab80-5afaf697bdf1,_:c6,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Pearl: A Janis Joplin Experience
https://calendar.sandersoncentre.ca/temporary/2ed3afa0-4285-4af1-9dc8-f5cf6b00ebfa,_:c7,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,The Box - Still Alive & Kicking
https://calendar.sandersoncentre.ca/temporary/e0492745-adce-4b79-b24e-cb0846044ede,_:c8,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Playful Fox Productions presents: Anne of Green Gables - The Musical
https://calendar.sandersoncentre.ca/temporary/8bd39223-b9f6-450a-9702-6567a8eb7e2d,_:c9,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Playful Fox Productions presents: Anne of Green Gables - The Musical
https://calendar.sandersoncentre.ca/temporary/f6b4e45f-9e0a-40db-9c8e-799c64a7e5a3,_:d0,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Golden Girls The Laughs Continue
https://calendar.sandersoncentre.ca/temporary/3808cacb-5ad9-4f17-8738-98024f908764,_:d1,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,An Evening with Permanent Waves - A Show of Rush and Classic Purple - Deep Purple Tribute
https://calendar.sandersoncentre.ca/temporary/9dd9c347-36c1-40b6-906f-b36e7e62a0df,_:d2,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Miss Indigenous Canada 2025
https://calendar.sandersoncentre.ca/temporary/e54111dc-be8f-4a2b-ac02-c8b3b9ecae96,_:d3,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Grease the Concert and Music of the 50's and 60's
https://calendar.sandersoncentre.ca/temporary/017f8a7d-abde-4348-a1a5-48ccdb4f30fd,_:d4,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,International Magician & Grand Illusionist
https://calendar.sandersoncentre.ca/temporary/143bcdc6-39f7-4d84-9bff-1c89d8d58656,_:d5,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,The Worlds Greatest Tribute To The Traveling Wilburys!
https://calendar.sandersoncentre.ca/temporary/6436572a-6708-4889-a9d7-98acd4278c66,_:d6,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,The Ultimate 80's Bash with the Bomb and U2 Elevation
https://calendar.sandersoncentre.ca/temporary/8c304f96-fee2-447c-bbf2-d5c681307df5,_:d7,12,8,8,4,4,2,0,0,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,89.13043478260869565217391304347826085,64,http://schema.org/Event,Luke Combs UK - Tribute to Luke Combs
https://calendar.sandersoncentre.ca/temporary/9e8e0e18-c10f-4c16-a0e3-fc0c1ebd1704,_:d8,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Zeppelin and Pink Floyd Classic Rock Tribute
https://calendar.sandersoncentre.ca/temporary/8738fef4-f5fc-4253-b51e-4c10b0d6fe9c,_:d9,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Simply Queen
https://calendar.sandersoncentre.ca/temporary/1f902126-de6b-469b-9b7a-f2fbdfaf8167,_:e0,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,"One Man, Three Legends"
https://calendar.sandersoncentre.ca/temporary/33df5122-6f84-4c63-85a7-9518f56c51a9,_:e1,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Swan Lake by International Ballet Stars Presented by Classical Arts Entertainment
https://calendar.sandersoncentre.ca/temporary/b7a96e6d-b5f8-44d4-9fda-997ad3fe1a62,_:e2,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,The Bowie Lives. In Brantford!
https://calendar.sandersoncentre.ca/temporary/7f8a4366-8f84-4894-983f-06ef2eedb323,_:e3,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Solitary Man – Neil Diamond Tribute
https://calendar.sandersoncentre.ca/temporary/6b912cfe-85fc-442a-ba82-a130ab97ac41,_:e4,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,ABBA Revisited – The Concert
https://calendar.sandersoncentre.ca/temporary/7a127002-bfe5-4a47-be7e-fa7a1d47eb13,_:e5,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Practically Petty and Fleetwood Max
https://calendar.sandersoncentre.ca/temporary/7603bc00-3151-48aa-9811-0c23a44b5594,_:e6,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Dreamer: The Supertramp Experience
